type	time	latitude	longitude	altitude (ft)	speed (mph)	distance_interval (ft)	name	desc
T	2022-07-15 01:28:17	33.969043283	-118.446624581	15.5	0.8	0.82		
T	2022-07-15 01:28:18	33.969038517	-118.446626895	13.2	0.9	1.87		
T	2022-07-15 01:28:18.999	33.969034951	-118.446631750	12.0	1.3	2.02		
T	2022-07-15 01:28:19.999	33.969028035	-118.446632636	10.4	1.4	2.53		
T	2022-07-15 01:28:20.999	33.969019339	-118.446636150	9.8	2.0	3.31		
T	2022-07-15 01:28:21.999	33.969011313	-118.446638587	8.7	2.2	2.99		
T	2022-07-15 01:28:22.999	33.969002075	-118.446649642	11.8	2.6	4.75		
T	2022-07-15 01:28:23.999	33.968998807	-118.446651906	10.2	2.1	1.39		
T	2022-07-15 01:28:24.999	33.968993906	-118.446658043	8.6	1.3	2.55		
T	2022-07-15 01:28:26	33.968986496	-118.446662971	7.9	1.9	3.08		
T	2022-07-15 01:28:27	33.968981921	-118.446669582	6.5	1.9	2.61		
T	2022-07-15 01:28:28	33.968972592	-118.446675999	5.8	2.2	3.90		
T	2022-07-15 01:28:29	33.968957428	-118.446682248	9.0	3.3	5.84		
T	2022-07-15 01:28:30	33.968952604	-118.446685765	7.5	2.7	2.04		
T	2022-07-15 01:28:31	33.968940112	-118.446689475	5.7	2.3	4.68		
T	2022-07-15 01:28:32	33.968929043	-118.446693383	3.9	3.0	4.20		
T	2022-07-15 01:28:33	33.968915934	-118.446695992	3.9	3.1	4.85		
T	2022-07-15 01:28:34	33.968908328	-118.446698374	4.3	2.6	2.85		
T	2022-07-15 01:28:35	33.968899997	-118.446695042	-2.3	2.0	3.21		
T	2022-07-15 01:28:36	33.968891017	-118.446699532	0.9	2.2	3.55		
T	2022-07-15 01:28:37	33.968881351	-118.446700037	4.1	2.4	3.54		
T	2022-07-15 01:28:38	33.968868383	-118.446705430	7.1	2.9	5.00		
T	2022-07-15 01:28:39	33.968860786	-118.446703366	6.3	2.6	2.85		
T	2022-07-15 01:28:40	33.968855532	-118.446703104	5.1	1.6	1.92		
T	2022-07-15 01:28:41	33.968842457	-118.446699825	3.6	2.3	4.88		
T	2022-07-15 01:28:42	33.968835130	-118.446700182	3.9	2.6	2.64		
T	2022-07-15 01:28:43	33.968825571	-118.446702700	3.7	2.1	3.55		
T	2022-07-15 01:28:44	33.968816154	-118.446706757	3.8	2.5	3.65		
T	2022-07-15 01:28:45	33.968809604	-118.446710332	5.0	2.1	2.62		
T	2022-07-15 01:28:46	33.968803262	-118.446713757	3.4	1.8	2.53		
T	2022-07-15 01:28:47	33.968796294	-118.446716102	3.2	1.8	2.62		
T	2022-07-15 01:28:48	33.968788075	-118.446720686	5.0	2.0	3.30		
T	2022-07-15 01:28:49	33.968780943	-118.446722957	4.7	2.0	2.68		
T	2022-07-15 01:28:50	33.968770192	-118.446726197	2.3	2.3	4.04		
T	2022-07-15 01:28:51	33.968762274	-118.446729268	4.7	2.4	3.04		
T	2022-07-15 01:28:52	33.968758405	-118.446731684	6.4	1.6	1.59		
T	2022-07-15 01:28:53	33.968751024	-118.446733212	7.0	1.5	2.72		
T	2022-07-15 01:28:54	33.968743181	-118.446736322	7.0	2.0	3.00		
T	2022-07-15 01:28:55	33.968735898	-118.446743794	6.5	2.2	3.50		
T	2022-07-15 01:28:56	33.968724823	-118.446751363	8.5	2.8	4.65		
T	2022-07-15 01:28:57	33.968720037	-118.446758644	4.1	2.5	2.79		
T	2022-07-15 01:28:58	33.968712320	-118.446765190	4.2	2.1	3.44		
T	2022-07-15 01:28:59	33.968707653	-118.446770074	5.6	1.9	2.29		
T	2022-07-15 01:29:00	33.968696025	-118.446772654	4.8	2.2	4.32		
T	2022-07-15 01:29:01	33.968685581	-118.446781217	17.2	3.0	4.62		
T	2022-07-15 01:29:02	33.968678230	-118.446785836	16.9	2.6	3.05		
T	2022-07-15 01:29:03	33.968672904	-118.446784752	14.1	1.6	1.97		
T	2022-07-15 01:29:04	33.968661363	-118.446787282	11.6	2.1	4.27		
T	2022-07-15 01:29:05	33.968651881	-118.446789034	8.8	2.7	3.50		
T	2022-07-15 01:29:06	33.968642635	-118.446790025	7.6	2.3	3.38		
T	2022-07-15 01:29:07	33.968633277	-118.446791629	6.9	2.3	3.44		
T	2022-07-15 01:29:08	33.968626322	-118.446791718	5.9	2.0	2.57		
T	2022-07-15 01:29:09	33.968614231	-118.446795574	11.3	2.4	4.56		
T	2022-07-15 01:29:10	33.968601075	-118.446797452	14.7	3.2	4.84		
T	2022-07-15 01:29:11	33.968591510	-118.446797959	15.9	2.8	3.50		
T	2022-07-15 01:29:12	33.968587964	-118.446799545	15.6	1.6	1.39		
T	2022-07-15 01:29:13	33.968578798	-118.446805618	12.8	1.8	3.81		
T	2022-07-15 01:29:14	33.968568794	-118.446808706	9.7	2.6	3.78		
T	2022-07-15 01:29:15	33.968563006	-118.446811200	8.2	2.0	2.25		
T	2022-07-15 01:29:16	33.968556762	-118.446816677	7.1	1.7	2.80		
T	2022-07-15 01:29:17	33.968550682	-118.446818989	5.7	1.7	2.33		
T	2022-07-15 01:29:18	33.968538402	-118.446821581	6.0	2.3	4.56		
T	2022-07-15 01:29:19	33.968524760	-118.446829742	6.1	3.4	5.55		
T	2022-07-15 01:29:20	33.968515045	-118.446831730	6.4	3.1	3.61		
T	2022-07-15 01:29:21	33.968502260	-118.446837002	15.4	2.9	4.94		
T	2022-07-15 01:29:22	33.968493024	-118.446838095	12.8	2.8	3.40		
T	2022-07-15 01:29:23	33.968484360	-118.446838452	11.2	2.2	3.16		
T	2022-07-15 01:29:24	33.968476373	-118.446839035	4.1	2.1	2.92		
T	2022-07-15 01:29:25	33.968466925	-118.446842123	3.1	2.2	3.58		
T	2022-07-15 01:29:26	33.968459432	-118.446842617	-4.7	2.1	2.73		
T	2022-07-15 01:29:27	33.968449027	-118.446845868	-4.8	2.3	3.92		
T	2022-07-15 01:29:28	33.968441223	-118.446849760	-8.5	2.4	3.08		
